signals	samplings	stddev	ber	rber	complete	time(ms)
64	3300	0.05	0.0411523	0.140216	1000	18291.9
65	3300	0.05	0.0543151	0.157428	999	20754.7
66	3300	0.05	0.0744971	0.181883	1000	26024.3
67	3300	0.05	0.10281	0.211286	1000	31071.5
2	3400	0.05	0.033675	0.0970266	1000	37.338
3	3400	0.05	0.028269	0.0899457	1000	76.372
4	3400	0.05	0.0236101	0.0847887	1000	104.449
5	3400	0.05	0.0209582	0.0810374	1000	151.16
6	3400	0.05	0.020743	0.0815464	1000	196.207
7	3400	0.05	0.0171161	0.0751254	1000	239.775
8	3400	0.05	0.0161647	0.0740469	1000	274.371
9	3400	0.05	0.0147772	0.0723789	1000	382.558
10	3400	0.05	0.0134891	0.0696095	1000	376.155
11	3400	0.05	0.013199	0.0696782	1000	429.003
12	3400	0.05	0.0119601	0.0670238	1000	580.282
13	3400	0.05	0.0107404	0.0650785	999	622.604
14	3400	0.05	0.0106922	0.0654103	1000	733.227
15	3400	0.05	0.00982294	0.0636341	999	758.427
16	3400	0.05	0.0100912	0.0640323	1000	879.13
17	3400	0.05	0.0091887	0.0625626	1000	912.739
18	3400	0.05	0.00904116	0.0625295	1000	998.695
19	3400	0.05	0.00856718	0.0612026	1000	1065.8
20	3400	0.05	0.00768091	0.0600981	1000	1182.77
21	3400	0.05	0.00778847	0.0598406	999	1223.39
22	3400	0.05	0.0072996	0.0593952	1000	1269.03
23	3400	0.05	0.00740022	0.0590874	1000	1404.37
24	3400	0.05	0.00705555	0.058261	999	1454.39
25	3400	0.05	0.00666631	0.0578645	1000	1541.33
26	3400	0.05	0.00671143	0.0576513	1000	1835.59
27	3400	0.05	0.00582121	0.055908	1000	1746.09
28	3400	0.05	0.00586197	0.0563579	1000	2242.12
29	3400	0.05	0.00552176	0.0552855	1000	2307.23
30	3400	0.05	0.00565366	0.055497	1000	2090.86
31	3400	0.05	0.00517587	0.0546557	1000	2230.97
32	3400	0.05	0.00532369	0.0549476	1000	2196.44
33	3400	0.05	0.00512503	0.0544301	998	2507.53
34	3400	0.05	0.00510196	0.0543797	1000	2639.93
35	3400	0.05	0.00505407	0.0541312	998	2755.51
36	3400	0.05	0.00459126	0.0535013	997	2842.59
37	3400	0.05	0.00462053	0.0536609	999	3022.49
38	3400	0.05	0.00428973	0.0526699	1000	3152.19
39	3400	0.05	0.00439459	0.0529887	1000	3290.44
40	3400	0.05	0.00433397	0.0531533	999	3671.69
41	3400	0.05	0.00419938	0.0525793	1000	3682.11
42	3400	0.05	0.00416026	0.0527534	998	3765.08
43	3400	0.05	0.00423276	0.0531021	1000	3817.38
44	3400	0.05	0.00389741	0.0520856	1000	4079
45	3400	0.05	0.00401619	0.0529686	1000	4429.62
46	3400	0.05	0.0039185	0.0523496	1000	4654.98
47	3400	0.05	0.00410893	0.0534423	1000	4782.9
48	3400	0.05	0.00399047	0.0535338	999	4925.39
49	3400	0.05	0.00422544	0.0540367	1000	5508.87
50	3400	0.05	0.00406892	0.0542472	1000	5598.81
51	3400	0.05	0.00459536	0.0560688	1000	6059.86
52	3400	0.05	0.00494071	0.0576788	1000	6191.4
53	3400	0.05	0.00524427	0.0588768	1000	6770.52
54	3400	0.05	0.00557283	0.0609245	999	6856.16
55	3400	0.05	0.00599815	0.063455	999	7450.97
56	3400	0.05	0.0066775	0.0652171	1000	7716.11
57	3400	0.05	0.00767151	0.0695629	1000	8132.89
58	3400	0.05	0.00919719	0.0749803	1000	8945.5
59	3400	0.05	0.0103729	0.0798595	1000	9519.98
60	3400	0.05	0.0121551	0.0834671	1000	10049.4
61	3400	0.05	0.0152916	0.092451	999	11568
62	3400	0.05	0.0183581	0.10004	999	12156.4
63	3400	0.05	0.0239235	0.111158	998	14315.5
64	3400	0.05	0.0306587	0.124573	1000	15319.4
65	3400	0.05	0.0422665	0.143106	1000	18137.8
66	3400	0.05	0.0565542	0.160098	999	20269.4
67	3400	0.05	0.0749364	0.181038	999	23595.3
68	3400	0.05	0.0995429	0.207947	1000	28114
69	3400	0.05	0.136475	0.245754	999	34523.1
